model_key,base_model,tulu_model,tulu_model_weight,domain_model,domain_model_weight,merge_method,bbh_cot,bbh_direct,codex_eval_temp_0.1,codex_eval_temp_0.8,gsm_cot,gsm_direct,mmlu_0shot,mmlu_5shot,toxigen,truthfulqa,tydiqa_goldp_1shot,tydiqa_no_context_1shot,alpaca_eval,codex_eval_plus_temp_0.1,codex_eval_plus_temp_0.8,mbpp_temp_0.1,mbpp_temp_0.8,bioasq_f1,biored_f1,discomat_bleu,evidence_inference_f1_exact,evidence_inference_f1_overlap,evidence_inference_f1_substring,multicite_f1,mup_lm_judge_reference,mup_rouge,qasper_f1_answer,qasper_f1_evidence,qasper_lm_judge_answer,scierc_f1,scifact_f1_evidence_sent,scifact_f1_evidence_token,scifact_f1_label,mean_null,median_null,bioasq_f1_TEST,biored_f1_TEST,discomat_bleu_TEST,evidence_inference_f1_exact_TEST,evidence_inference_f1_overlap_TEST,evidence_inference_f1_substring_TEST,multicite_f1_TEST,mup_lm_judge_reference_TEST,mup_rouge_TEST,qasper_f1_answer_TEST,qasper_f1_evidence_TEST,qasper_lm_judge_answer_TEST,scierc_f1_TEST,scifact_f1_evidence_sent_TEST,scifact_f1_evidence_token_TEST,scifact_f1_label_TEST,mean_null_TEST,median_null_TEST,harmbench,safe_average,unsafe_average
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_80_0.8,llama_2_7b,tulu_all,1.0,safety_80,0.8,task_arithmetic,0.32962962962962955,0.3898148148148148,0.17743902439024392,0.3083344862492337,0.25,0.055,0.4646061814556331,0.468238142714713,0.0,0.5593635250917993,32.283807920053235,7.382387040578891,21.614906832298136,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,42.79999828800006,1.4999999400000024
linear_weighted-llama_2_7b-tulu_all_0.7-llama_2_7b-tulu_none-safety_80_0.3,llama_2_7b,tulu_all,0.7,safety_80,0.3,linear_weighted,0.4537037037037037,0.4074074074074074,0.20640243902439026,0.3470203482615701,0.285,0.075,0.4810568295114656,0.49750747756729813,0.0,0.591187270501836,43.055058933031916,11.390070092771055,48.256537982565376,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,75.9999969600001,1.9999999200000032
linear_weighted-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-safety_80_0.4,llama_2_7b,tulu_all,0.6,safety_80,0.4,linear_weighted,0.4277777777777779,0.35185185185185186,0.21524390243902436,0.34403117176563525,0.26,0.075,0.46895029198119925,0.49287850733513744,0.0,0.587515299877601,40.41248564320566,11.676406232247315,29.627329192546586,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,55.999997760000085,0.9999999600000016
linear_weighted-llama_2_7b-tulu_all_0.3-llama_2_7b-tulu_none-safety_80_0.7,llama_2_7b,tulu_all,0.3,safety_80,0.7,linear_weighted,0.3425925925925926,0.30555555555555547,0.136890243902439,0.27214337802950656,0.16,0.035,0.4390400227887765,0.44523572140720696,0.0,0.47980416156670747,33.231292186392075,8.549566223595447,8.26086956521739,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.199998832000052,0.4999999800000008
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_60_0.6,llama_2_7b,tulu_all,1.0,safety_60,0.6,task_arithmetic,0.3916666666666667,0.4074074074074074,0.21036585365853658,0.30974745729238673,0.255,0.055,0.4714428144139012,0.4927360774818402,0.0,0.6572827417380661,35.158594558773174,8.150253736239701,38.12189054726368,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,53.59999785600008,2.4999999000000037
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_60_0.4,llama_2_7b,tulu_all,1.0,safety_60,0.4,task_arithmetic,0.437962962962963,0.4194444444444445,0.21189024390243902,0.3375415313750661,0.315,0.075,0.47785215781227747,0.5049138299387551,0.0,0.6352509179926561,40.336969607886346,9.902986763516695,53.245942571785264,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,67.5999972960001,3.9999998400000063
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_60_0.1,llama_2_7b,tulu_all,1.0,safety_60,0.1,task_arithmetic,0.475925925925926,0.39351851851851855,0.19115853658536583,0.3194963403281005,0.345,0.08,0.4905996296823814,0.5099700897308076,0.323,0.5287637698898409,47.34201545003465,11.901175035202963,73.41220423412204,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,97.59999609600017,19.49999922000003
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_60_0.9,llama_2_7b,tulu_all,1.0,safety_60,0.9,task_arithmetic,0.24444444444444444,0.36018518518518516,0.13140243902439022,0.2616905012227069,0.21,0.04,0.45805440820395954,0.47023216066087453,0.0,0.5458996328029376,25.264991563226552,6.277299463124759,19.402985074626866,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,35.999998560000066,1.9999999200000032
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_60_0.3,llama_2_7b,tulu_all,1.0,safety_60,0.3,task_arithmetic,0.42037037037037034,0.4101851851851852,0.21890243902439024,0.3395309053628543,0.31,0.07,0.48497365047714003,0.5049138299387551,0.0,0.6401468788249693,41.89337021620216,10.15472986698814,65.04975124378109,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.75,79.19999683200012,2.9999998800000047
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_60_0.2,llama_2_7b,tulu_all,1.0,safety_60,0.2,task_arithmetic,0.4611111111111111,0.3981481481481482,0.21067073170731707,0.33837169682993895,0.33,0.07,0.4879646773963823,0.5077624270047002,0.055857142857142855,0.583843329253366,44.959380851398464,11.02546607522248,69.98754669987547,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,91.19999635200016,8.499999660000013
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_60_0.7,llama_2_7b,tulu_all,1.0,safety_60,0.7,task_arithmetic,0.3287037037037037,0.4055555555555555,0.1960365853658537,0.30829999778217704,0.295,0.05,0.4656744053553625,0.4876798176897878,0.0,0.6572827417380661,32.02270086696514,7.612546245209633,30.534825870646763,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,44.79999820800008,3.4999998600000053
linear_weighted-llama_2_7b-tulu_all_0.9-llama_2_7b-tulu_none-safety_60_0.1,llama_2_7b,tulu_all,0.9,safety_60,0.1,linear_weighted,0.44166666666666665,0.4037037037037037,0.18993902439024388,0.32936839174568544,0.325,0.09,0.4945164506480558,0.5104685942173479,0.2082857142857143,0.5373317013463892,45.639411218764536,11.870385753270384,69.56521739130434,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,96.39999614400017,14.999999400000021
linear_weighted-llama_2_7b-tulu_all_0.2-llama_2_7b-tulu_none-safety_80_0.8,llama_2_7b,tulu_all,0.2,safety_80,0.8,linear_weighted,0.24722222222222226,0.32407407407407407,0.1253048780487805,0.23979900451432581,0.12,0.025,0.4240848881925652,0.42800170915823954,0.0,0.45532435740514077,30.018017043688676,6.801965767883607,6.459627329192546,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.19999907200004,0.0
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_60_0.5,llama_2_7b,tulu_all,1.0,safety_60,0.5,task_arithmetic,0.39999999999999997,0.4166666666666668,0.2149390243902439,0.3247800394878096,0.305,0.08,0.4782082324455206,0.49992878507335137,0.0,0.642594859241126,38.43422226694199,8.84153132604399,44.6583850931677,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,59.1999976320001,3.4999998600000053
linear_weighted-llama_2_7b-tulu_all_0.8-llama_2_7b-tulu_none-safety_60_0.2,llama_2_7b,tulu_all,0.8,safety_60,0.2,linear_weighted,0.44166666666666665,0.4166666666666667,0.20396341463414636,0.35187708349945007,0.305,0.08,0.4900299102691924,0.5045577553055121,0.014142857142857143,0.5899632802937577,43.261392262518825,11.499003026094023,63.975155279503106,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75,89.19999643200013,5.9999997600000095
linear_weighted-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-safety_60_0.4,llama_2_7b,tulu_all,0.6,safety_60,0.4,linear_weighted,0.4064814814814816,0.41388888888888886,0.20945121951219509,0.3430495210822554,0.24,0.085,0.47208374875373876,0.49230878792194843,0.0,0.5716034271725826,39.02917135686127,10.609234039172769,28.233830845771145,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,53.1999978720001,0.9999999600000016
linear_weighted-llama_2_7b-tulu_all_0.5-llama_2_7b-tulu_none-safety_60_0.5,llama_2_7b,tulu_all,0.5,safety_60,0.5,linear_weighted,0.37962962962962965,0.37407407407407406,0.19969512195121952,0.3140076575617994,0.19,0.07,0.4633243127759578,0.47649907420595355,0.0,0.5507955936352509,36.15695644671255,9.598704265366175,19.316770186335404,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,41.99999832000007,0.4999999800000008
linear_weighted-llama_2_7b-tulu_all_0.7-llama_2_7b-tulu_none-safety_60_0.3,llama_2_7b,tulu_all,0.7,safety_60,0.3,linear_weighted,0.40277777777777785,0.3777777777777777,0.20701219512195124,0.32675459498592474,0.24,0.08,0.48091439965816835,0.49992878507335137,0.0,0.5862913096695227,40.82870916408197,10.701317086808123,48.567870485678704,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,74.39999702400011,1.9999999200000032
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_60_0.8,llama_2_7b,tulu_all,1.0,safety_60,0.8,task_arithmetic,0.3,0.36851851851851836,0.18628048780487805,0.2995751086865261,0.275,0.06,0.46083179034325594,0.4790628115653041,0.0,0.5936352509179926,28.528217819553433,7.156953177542198,23.229813664596275,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,40.399998384000064,2.9999998800000047
linear_weighted-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-safety_60_0.9,llama_2_7b,tulu_all,0.1,safety_60,0.9,linear_weighted,0.12314814814814812,0.28518518518518515,0.11951219512195123,0.21588288627479146,0.08,0.025,0.3751602335849594,0.3772966813844182,0.0,0.4112607099143207,23.901633327404372,5.747296483439134,4.3478260869565215,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.399999584000016,0.4999999800000008
linear_weighted-llama_2_7b-tulu_all_0.3-llama_2_7b-tulu_none-safety_60_0.7,llama_2_7b,tulu_all,0.3,safety_60,0.7,linear_weighted,0.3027777777777778,0.3305555555555556,0.1524390243902439,0.2913167874940132,0.15,0.05,0.4292835778379148,0.4391824526420738,0.0,0.4455324357405141,29.194466873607375,7.462825014902565,8.074534161490684,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.199998832000052,0.4999999800000008
linear_weighted-llama_2_7b-tulu_all_0.4-llama_2_7b-tulu_none-safety_60_0.6,llama_2_7b,tulu_all,0.4,safety_60,0.6,linear_weighted,0.3175925925925927,0.33611111111111114,0.175609756097561,0.3010814131122974,0.195,0.065,0.4439538527275317,0.4584816977638513,0.0,0.48959608323133413,32.10686266178698,8.433053540112217,12.173913043478262,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,33.19999867200005,0.4999999800000008
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_40_0.2,llama_2_7b,tulu_all,1.0,safety_40,0.2,task_arithmetic,0.4675925925925926,0.40648148148148144,0.20365853658536584,0.3308471053978114,0.32,0.07,0.4907420595356787,0.5082609314912405,0.038857142857142854,0.5752753977968176,45.455345593654734,10.924427446386689,71.60647571606475,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,89.59999641600014,9.999999600000015
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_40_0.6,llama_2_7b,tulu_all,1.0,safety_40,0.6,task_arithmetic,0.42314814814814805,0.3972222222222222,0.21250000000000002,0.3337720244340723,0.325,0.08,0.47614299957271045,0.48924654607605755,0.0,0.653610771113831,35.728359456978104,8.6597490140467,43.72670807453416,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,52.799997888000085,2.9999998800000047
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_40_0.3,llama_2_7b,tulu_all,1.0,safety_40,0.3,task_arithmetic,0.4425925925925926,0.4138888888888889,0.21402439024390243,0.34953331988558145,0.315,0.075,0.4863267340834639,0.5053411194986469,0.0008571428571428571,0.6254589963280294,43.03274422091796,10.373134426911529,68.94409937888199,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75,79.19999683200012,3.9999998400000063
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_40_0.7,llama_2_7b,tulu_all,1.0,safety_40,0.7,task_arithmetic,0.37037037037037046,0.38888888888888884,0.19420731707317074,0.3238183888149908,0.285,0.075,0.4737929069933058,0.4846887907705455,0.0,0.6046511627906976,33.29948597310829,8.040072810444624,37.01863354037267,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,48.39999806400009,3.9999998400000063
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_40_0.4,llama_2_7b,tulu_all,1.0,safety_40,0.4,task_arithmetic,0.4111111111111111,0.3842592592592592,0.21981707317073168,0.3294987878541454,0.325,0.07,0.4874661729098419,0.5004985044865404,0.0,0.6572827417380661,40.41346774683177,9.528264532493656,59.52677459526775,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75,74.7999970080001,3.9999998400000063
linear_weighted-llama_2_7b-tulu_all_0.2-llama_2_7b-tulu_none-safety_60_0.8,llama_2_7b,tulu_all,0.2,safety_60,0.8,linear_weighted,0.21944444444444447,0.3222222222222222,0.12256097560975611,0.23810184190196274,0.13,0.04,0.41055405212932633,0.4121919954422447,0.0,0.42105263157894735,27.082775774112008,6.563420864252829,6.521739130434782,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.59999929600003,0.4999999800000008
linear_weighted-llama_2_7b-tulu_all_0.9-llama_2_7b-tulu_none-safety_40_0.1,llama_2_7b,tulu_all,0.9,safety_40,0.1,linear_weighted,0.45925925925925926,0.42037037037037045,0.19176829268292683,0.3443767165025566,0.325,0.085,0.4944452357214072,0.5071927075915111,0.17442857142857143,0.5287637698898409,45.34932536060153,11.645514576799341,70.7089552238806,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,96.39999614400017,16.499999340000027
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_40_0.1,llama_2_7b,tulu_all,1.0,safety_40,0.1,task_arithmetic,0.4777777777777778,0.41666666666666674,0.18871951219512195,0.31965287506422446,0.315,0.085,0.49017234012248967,0.5111095285571856,0.3212857142857143,0.5324357405140759,47.637379370537275,12.06422100717787,73.50746268656717,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,98.39999606400018,21.999999120000034
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_40_0.9,llama_2_7b,tulu_all,1.0,safety_40,0.9,task_arithmetic,0.2703703703703703,0.36944444444444435,0.17042682926829267,0.29426131050102206,0.24,0.07,0.4619000142429853,0.4626121635094716,0.0,0.5177478580171359,27.042125001957757,7.076111539449301,23.167701863354036,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38.399998464000056,3.4999998600000053
linear_weighted-llama_2_7b-tulu_all_0.8-llama_2_7b-tulu_none-safety_40_0.2,llama_2_7b,tulu_all,0.8,safety_40,0.2,linear_weighted,0.45277777777777783,0.4064814814814814,0.20823170731707316,0.35389447730401447,0.285,0.085,0.4893889759293548,0.5052699045719983,0.0035714285714285713,0.576499388004896,43.40435378133673,11.245651620644225,65.40372670807454,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,88.79999644800014,5.499999780000008
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_40_0.8,llama_2_7b,tulu_all,1.0,safety_40,0.8,task_arithmetic,0.3314814814814816,0.3925925925925925,0.19573170731707312,0.3034672559563068,0.255,0.07,0.47001851588092863,0.47763851303233157,0.0,0.572827417380661,29.87812117778631,7.423963279737914,26.77018633540373,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,40.39999838400005,2.9999998800000047
linear_weighted-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-safety_40_0.4,llama_2_7b,tulu_all,0.6,safety_40,0.4,linear_weighted,0.40277777777777785,0.3972222222222221,0.21341463414634146,0.33466694239838546,0.23,0.075,0.4801310354650335,0.49344822674832645,0.0,0.6009791921664627,38.86159584035521,10.673729197344237,34.266169154228855,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,57.599997696000095,0.0
linear_weighted-llama_2_7b-tulu_all_0.2-llama_2_7b-tulu_none-safety_40_0.8,llama_2_7b,tulu_all,0.2,safety_40,0.8,linear_weighted,0.2805555555555555,0.29444444444444445,0.13048780487804879,0.25510643834003344,0.145,0.035,0.4215211508332146,0.4331291838769406,0.0,0.41615667074663404,28.428855170043292,7.332763022973645,6.086956521739131,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.199999392000024,0.4999999800000008
linear_weighted-llama_2_7b-tulu_all_0.7-llama_2_7b-tulu_none-safety_40_0.3,llama_2_7b,tulu_all,0.7,safety_40,0.3,linear_weighted,0.44259259259259265,0.4212962962962962,0.2076219512195122,0.34030060873959533,0.24,0.09,0.4858282295969235,0.49878934624697335,0.0,0.5924112607099143,41.08711065441632,11.212397081010671,53.85093167701863,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,75.9999969600001,1.4999999400000024
linear_weighted-llama_2_7b-tulu_all_0.4-llama_2_7b-tulu_none-safety_40_0.6,llama_2_7b,tulu_all,0.4,safety_40,0.6,linear_weighted,0.400925925925926,0.3416666666666667,0.1871951219512195,0.29967537276587336,0.175,0.065,0.46033328585671557,0.46788206808146987,0.0,0.4675642594859241,33.147710293290146,9.037658021788328,13.121890547263682,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.19999859200006,0.4999999800000008
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_40_0.5,llama_2_7b,tulu_all,1.0,safety_40,0.5,task_arithmetic,0.42962962962962964,0.39166666666666666,0.22225609756097564,0.34440364720984673,0.335,0.07,0.4816265489246546,0.49601196410767695,0.0,0.6474908200734394,38.024486244493836,9.084195157379144,51.992528019925274,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,63.99999744000009,3.4999998600000053
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_20_0.3,llama_2_7b,tulu_all,1.0,safety_20,0.3,task_arithmetic,0.45,0.4138888888888889,0.20243902439024392,0.3410048665372233,0.325,0.07,0.48810710724967954,0.505910838911836,0.00028571428571428574,0.631578947368421,42.58357566043206,10.413105503791213,68.74221668742216,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25,78.39999686400012,4.499999820000007
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_20_0.4,llama_2_7b,tulu_all,1.0,safety_20,0.4,task_arithmetic,0.4620370370370371,0.4074074074074074,0.21463414634146344,0.3409950315485315,0.325,0.075,0.48504486540378866,0.5038456060390257,0.0,0.6389228886168911,40.380831214138084,9.545423691621904,66.29353233830845,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25,73.5999970560001,3.9999998400000063
linear_weighted-llama_2_7b-tulu_all_0.3-llama_2_7b-tulu_none-safety_40_0.7,llama_2_7b,tulu_all,0.3,safety_40,0.7,linear_weighted,0.3388888888888889,0.3101851851851852,0.15914634146341464,0.27718631798617455,0.17,0.055,0.44409628258082895,0.45406637231163655,0.0,0.42472460220318237,31.071683236094927,8.340262204734518,8.75776397515528,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.19999899200004,0.4999999800000008
linear_weighted-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-safety_20_0.4,llama_2_7b,tulu_all,0.6,safety_20,0.4,linear_weighted,0.412037037037037,0.3574074074074073,0.20365853658536584,0.3114685143068063,0.2,0.08,0.48369178179746475,0.49601196410767695,0.0,0.602203182374541,37.020276539963064,10.224026917538112,35.27950310559006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,57.1999977120001,1.4999999400000024
linear_weighted-llama_2_7b-tulu_all_0.5-llama_2_7b-tulu_none-safety_40_0.5,llama_2_7b,tulu_all,0.5,safety_40,0.5,linear_weighted,0.41388888888888886,0.3907407407407408,0.2140243902439024,0.31773277504040925,0.225,0.08,0.46994730095428,0.4839766415040592,0.0,0.5507955936352509,36.16330237905433,10.020192713659362,21.428571428571427,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,43.59999825600006,0.4999999800000008
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_20_0.8,llama_2_7b,tulu_all,1.0,safety_20,0.8,task_arithmetic,0.33148148148148143,0.3768518518518518,0.20365853658536584,0.3277477968305198,0.28,0.07,0.4734368323600627,0.49401794616151545,0.0,0.5740514075887393,30.408402776389828,7.569560303449787,28.57142857142857,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,39.99999840000007,0.9999999600000016
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_20_0.1,llama_2_7b,tulu_all,1.0,safety_20,0.1,task_arithmetic,0.48888888888888893,0.425,0.18628048780487805,0.3320741027454008,0.32,0.08,0.49181028343540806,0.5094003703176185,0.3707142857142857,0.5446756425948592,47.86434126481802,11.886765748031962,72.76119402985076,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25,98.39999606400018,22.499999100000036
linear_weighted-llama_2_7b-tulu_all_0.8-llama_2_7b-tulu_none-safety_20_0.2,llama_2_7b,tulu_all,0.8,safety_20,0.2,linear_weighted,0.44537037037037036,0.375,0.2073170731707317,0.31516244365013524,0.295,0.09,0.48960262070930066,0.5069078478849167,0.0027142857142857142,0.5826193390452876,42.22125355067439,11.118716629188073,65.92039800995025,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,87.59999649600016,5.499999780000008
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_20_0.5,llama_2_7b,tulu_all,1.0,safety_20,0.5,task_arithmetic,0.41203703703703703,0.425925925925926,0.22164634146341464,0.3444572776012027,0.325,0.08,0.47984617575843896,0.4996439253667569,0.0,0.6609547123623011,37.231135798709815,8.79934401617088,53.49127182044888,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,63.59999745600011,2.9999998800000047
linear_weighted-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-safety_40_0.9,llama_2_7b,tulu_all,0.1,safety_40,0.9,linear_weighted,0.212037037037037,0.262037037037037,0.1323170731707317,0.20731235369629236,0.1,0.04,0.3926078906138727,0.40300526990457197,0.0,0.41615667074663404,25.541801753757724,6.348158192429228,3.9751552795031055,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.399999504000018,0.0
linear_weighted-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-safety_20_0.9,llama_2_7b,tulu_all,0.1,safety_20,0.9,linear_weighted,0.21018518518518522,0.2444444444444445,0.13628048780487803,0.23607715436417395,0.1,0.015,0.3914684517874947,0.4054977923372739,0.0,0.35862913096695226,27.442095162059925,7.368985478795829,4.3478260869565215,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.799999648000014,0.0
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_20_0.2,llama_2_7b,tulu_all,1.0,safety_20,0.2,task_arithmetic,0.4657407407407408,0.3731481481481482,0.19054878048780485,0.3430411052362272,0.33,0.08,0.4919527132887053,0.507050277738214,0.046285714285714284,0.5936352509179926,45.16512916617373,10.944096285514602,72.01492537313433,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,92.79999628800016,13.49999946000002
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-safety_20_0.7,llama_2_7b,tulu_all,1.0,safety_20,0.7,task_arithmetic,0.3796296296296297,0.37685185185185177,0.2073170731707317,0.3308118248511286,0.295,0.06,0.4758581398661159,0.4965104685942173,0.0,0.6340269277845777,33.2920705287181,7.859944684211631,37.18905472636816,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,44.79999820800007,0.9999999600000016
linear_weighted-llama_2_7b-tulu_all_0.7-llama_2_7b-tulu_none-safety_20_0.3,llama_2_7b,tulu_all,0.7,safety_20,0.3,linear_weighted,0.4574074074074075,0.425,0.20670731707317078,0.3297064447294757,0.28,0.095,0.48540094003703177,0.5024213075060533,0.0,0.6144430844553244,39.83970396571934,10.65309084331854,53.6783042394015,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75,74.39999702400011,1.4999999400000024
